20001231, 0600, , DB,  8.7S,   67.4E,   30, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20001231, 1200, , TD,  9.2S,   67.1E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20001231, 1800, , TD,  9.7S,   66.5E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010101, 0000, , TS, 10.2S,   65.4E,   35, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010101, 0600, , TS, 10.7S,   64.0E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010101, 1200, , TS, 11.1S,   62.9E,   35,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010101, 1800, , TS, 11.2S,   62.1E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010102, 0000, , TS, 11.1S,   61.6E,   35,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010102, 0600, , TS, 11.1S,   61.3E,   40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010102, 1200, , TS, 11.1S,   61.0E,   40,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010102, 1800, , TS, 11.2S,   60.6E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010103, 0000, , TS, 11.4S,   60.1E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010103, 0600, , HU, 11.6S,   59.6E,   65,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010103, 1200, , HU, 11.9S,   59.2E,   75,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010103, 1800, , HU, 12.4S,   58.7E,   85,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010104, 0000, , HU, 13.0S,   58.1E,  100,  953, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010104, 0600, , HU, 13.7S,   57.5E,  100,  952, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010104, 1200, , HU, 14.1S,   56.9E,  105,  944, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010104, 1800, , HU, 14.8S,   56.4E,  115,  936, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010105, 0000, , HU, 15.6S,   55.9E,  110,  942, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010105, 0600, , HU, 16.3S,   55.5E,  100,  948, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010105, 1200, , HU, 17.1S,   55.0E,  105,  944, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010105, 1800, , HU, 17.8S,   54.7E,  115,  938, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010106, 0000, , HU, 18.5S,   54.2E,  125,  932, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010106, 0600, , HU, 19.4S,   53.8E,  120,  936, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010106, 1200, , HU, 20.2S,   53.5E,  115,  940, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010106, 1800, , HU, 20.9S,   53.1E,  110,  944, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010107, 0000, , HU, 21.6S,   52.7E,  115,  940, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010107, 0600, , HU, 22.3S,   52.3E,  105,  948, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010107, 1200, , HU, 23.1S,   52.1E,   95,  956, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010107, 1800, , HU, 23.7S,   51.9E,   90,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010108, 0000, , HU, 24.0S,   51.6E,   80,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010108, 0600, , HU, 24.3S,   51.2E,   70,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010108, 1200, , HU, 24.7S,   50.9E,   65,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010108, 1800, , TS, 25.3S,   50.8E,   60,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010109, 0000, , TS, 26.0S,   50.7E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010109, 0600, , TS, 26.7S,   50.6E,   45,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010109, 1200, , DB, 27.5S,   50.6E,   40,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010109, 1800, , DB, 28.2S,   50.8E,   35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010110, 0000, , DB, 28.8S,   51.2E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010110, 0600, , DB, 30.4S,   52.3E,   25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
