19841009, 1200, , DB, 18.4N,  151.3E,   20, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841009, 1800, , DB, 18.7N,  151.6E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841010, 0000, , DB, 19.1N,  151.9E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841010, 0600, , TD, 19.2N,  152.1E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841010, 1200, , TS, 19.4N,  152.2E,   35, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841010, 1800, , TS, 19.6N,  152.3E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841011, 0000, , TS, 19.7N,  152.4E,   45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841011, 0600, , TS, 20.1N,  152.4E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841011, 1200, , TS, 20.7N,  152.1E,   60,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841011, 1800, , TS, 21.4N,  151.7E,   60,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841012, 0000, , HU, 22.1N,  151.3E,   65,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841012, 0600, , HU, 22.9N,  151.2E,   70,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841012, 1200, , HU, 23.9N,  151.2E,   75,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841012, 1800, , HU, 24.8N,  151.3E,   70,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841013, 0000, , TS, 26.0N,  151.4E,   55,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841013, 0600, , TS, 27.7N,  151.5E,   45,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841013, 1200, , TS, 29.5N,  151.5E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841013, 1800, , TS, 31.6N,  151.7E,   40,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841014, 0000, , DB, 33.8N,  152.6E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
