SH, 04, 2001112000,   , BEST,   0, 113S,  805E,  30, 1007, DB,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112006,   , BEST,   0, 115S,  811E,  35, 1005, DB,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112012,   , BEST,   0, 116S,  817E,  35, 1004, DB,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112018,   , BEST,   0, 116S,  821E,  40, 1002, TS,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112100,   , BEST,   0, 115S,  824E,  50,  996, TS,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112103,   , BEST,   0, 115S,  825E,  55,  993, TS,  35, NEQ,    0,    0,    0,    0, 1006,  120,  35,   0,   0, 
SH, 04, 2001112106,   , BEST,   0, 114S,  827E,  50,  996, TS,  35, NEQ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
SH, 04, 2001112112,   , BEST,   0, 114S,  828E,  45,  999, TS,  35, NEQ,    0,    0,    0,    0, 1004,  120,  45,   0,   0, 
SH, 04, 2001112118,   , BEST,   0, 115S,  829E,  40, 1000, TS,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112200,   , BEST,   0, 118S,  831E,  40, 1001, TS,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112206,   , BEST,   0, 120S,  831E,  40, 1002, TS,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112212,   , BEST,   0, 123S,  824E,  35, 1003, TS,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112218,   , BEST,   0, 125S,  816E,  35, 1004, TS,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112300,   , BEST,   0, 126S,  807E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112306,   , BEST,   0, 128S,  800E,  30, 1005, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112312,   , BEST,   0, 129S,  792E,  30, 1006, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112318,   , BEST,   0, 129S,  784E,  30, 1006, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112400,   , BEST,   0, 129S,  778E,  30, 1007, TD,  35, NEQ,    0,    0,    0,    0, 1007,  120,  45,   0,   0, 
SH, 04, 2001112406,   , BEST,   0, 129S,  774E,  25, 1008, TD,   0,    ,    0,    0,    0,    0, 
SH, 04, 2001112412,   , BEST,   0, 129S,  769E,  25, 1009, DB,   0,    ,    0,    0,    0,    0, 
