20010402, 0000, , DB, 12.8S,   89.8E,   25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010402, 0600, , TD, 12.9S,   88.3E,   30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010402, 1200, , TS, 13.0S,   87.5E,   35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010402, 1800, , TS, 13.3S,   86.5E,   40, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010403, 0000, , TS, 13.6S,   85.2E,   40, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010403, 0600, , TS, 14.1S,   84.0E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010403, 1200, , TS, 14.9S,   82.9E,   45,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010403, 1800, , TS, 15.2S,   82.0E,   45,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010404, 0000, , TS, 15.5S,   80.9E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010404, 0600, , TS, 15.5S,   79.5E,   40, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010404, 1200, , TS, 15.1S,   78.3E,   35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010404, 1800, , TD, 14.7S,   77.4E,   30, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010405, 0000, , TD, 13.8S,   76.9E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010405, 0600, , TD, 12.8S,   76.9E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010405, 1200, , TD, 12.0S,   77.1E,   30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010405, 1800, , TD, 11.4S,   77.7E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010406, 0000, , TD, 10.9S,   78.2E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010406, 0600, , TD, 10.7S,   78.6E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010406, 1200, , DB, 10.6S,   79.1E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010406, 1800, , DB, 10.6S,   79.6E,   25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010407, 0000, , DB, 10.7S,   80.0E,   25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20010407, 0600, , DB, 11.3S,   81.4E,   25, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
