19841023, 0000, , DB, 11.1N,  116.0E,   25, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841023, 0600, , DB, 11.6N,  116.2E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841023, 1200, , TD, 12.0N,  116.3E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841023, 1800, , TS, 12.4N,  116.3E,   35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841024, 0000, , TS, 12.9N,  116.2E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841024, 0600, , TS, 13.6N,  116.1E,   45,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841024, 1200, , TS, 14.2N,  115.7E,   55,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841024, 1800, , HU, 14.2N,  115.3E,   65,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841025, 0000, , HU, 13.8N,  115.6E,   65,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841025, 0600, , HU, 14.2N,  116.0E,   70,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841025, 1200, , HU, 14.6N,  115.8E,   70,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841025, 1800, , HU, 14.6N,  115.2E,   70,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841026, 0000, , HU, 14.6N,  114.7E,   70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841026, 0600, , HU, 14.9N,  114.6E,   70,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841026, 1200, , HU, 15.1N,  114.6E,   65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841026, 1800, , HU, 15.1N,  114.6E,   65,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841027, 0000, , HU, 15.1N,  114.6E,   70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841027, 0600, , HU, 15.3N,  115.0E,   70,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841027, 1200, , HU, 15.4N,  115.7E,   75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841027, 1800, , HU, 15.5N,  116.4E,   75,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841028, 0000, , HU, 15.5N,  117.1E,   75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841028, 0600, , HU, 15.6N,  117.8E,   75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841028, 1200, , HU, 15.7N,  118.2E,   70,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841028, 1800, , HU, 15.5N,  118.4E,   65,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841029, 0000, , HU, 15.4N,  118.2E,   65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841029, 0600, , HU, 15.4N,  117.8E,   65,  983, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841029, 1200, , HU, 15.4N,  117.4E,   65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841029, 1800, , TS, 15.4N,  117.0E,   55,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841030, 0000, , TS, 15.4N,  116.7E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841030, 0600, , TS, 15.4N,  116.3E,   45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841030, 1200, , TS, 15.3N,  115.6E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841030, 1800, , TS, 15.0N,  114.8E,   45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
