19840607, 1800, , DB, 11.9N,  114.8E,   20, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840608, 0000, , DB, 12.1N,  114.2E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840608, 0600, , DB, 12.3N,  113.7E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840608, 1200, , TD, 12.6N,  113.3E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840608, 1800, , TS, 13.0N,  113.0E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840609, 0000, , TS, 13.4N,  112.7E,   40,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840609, 0600, , TS, 14.2N,  112.2E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840609, 1200, , TS, 14.9N,  111.9E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840609, 1800, , TS, 15.5N,  111.1E,   40,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840610, 0000, , TS, 15.9N,  109.9E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840610, 0600, , TD, 16.1N,  108.8E,   30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840610, 1200, , TD, 16.2N,  108.2E,   30, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840610, 1800, , TD, 16.3N,  107.6E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840611, 0000, , DB, 16.4N,  107.1E,   25, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
