WPXX1984,             BREAKER,     XX,
19840623, 0000, , TS, 22.1N,  123.9E,   50,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840623, 0600, , TS, 22.1N,  123.0E,   55,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840623, 1200, , TS, 21.9N,  121.8E,   55,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840623, 1800, , TS, 21.9N,  120.7E,   60,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840624, 0000, , TY, 22.0N,  118.8E,   65,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840624, 0600, , TY, 21.6N,  117.1E,   65,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840624, 1200, , TY, 21.2N,  115.8E,   65,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840624, 1800, , TS, 21.2N,  114.7E,   60,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840625, 0000, , TS, 21.2N,  113.2E,   60,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840625, 0600, , TS, 21.2N,  112.2E,   60,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840625, 1200, , TS, 21.5N,  110.7E,   60,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840625, 1800, , TS, 21.9N,  108.9E,   55,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840626, 0000, , TS, 22.3N,  107.0E,   40,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840626, 0600, , TD, 21.8N,  105.8E,   30,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840626, 1200, , DB, 21.5N,  104.1E,   25,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WPXX1984,             BREAKER,     XX,
19840630, 1200, , DB, 15.8N,  125.6E,   30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840630, 1800, , TD, 15.9N,  125.0E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840701, 0000, , TS, 16.1N,  124.5E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840701, 0600, , TS, 16.1N,  124.2E,   40,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840701, 1200, , TS, 16.3N,  124.0E,   45,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840701, 1800, , TS, 16.8N,  123.8E,   45,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840702, 0000, , TS, 17.3N,  123.6E,   55,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840702, 0600, , HU, 18.1N,  123.3E,   65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840702, 1200, , HU, 19.3N,  123.0E,   75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840702, 1800, , HU, 20.6N,  122.2E,   85,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840703, 0000, , HU, 21.7N,  121.6E,   95,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840703, 0600, , HU, 23.3N,  121.5E,   80,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840703, 1200, , HU, 24.7N,  121.0E,   65,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840703, 1800, , TS, 26.1N,  120.9E,   55,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840704, 0000, , TS, 27.8N,  121.2E,   45,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840704, 0600, , TS, 29.6N,  121.8E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840704, 1200, , TS, 31.1N,  122.6E,   35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840704, 1800, , TD, 32.8N,  123.8E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 0000, , TD, 33.9N,  125.1E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 0600, , TD, 34.9N,  127.2E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 1200, , EX, 35.6N,  129.5E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WPXX1984,             BREAKER,     XX,
19840704, 1800, , DB, 14.7N,  126.3E,   20, 1009, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 0000, , DB, 14.5N,  125.0E,   20, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 0600, , TD, 14.6N,  123.8E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 1200, , TD, 14.8N,  122.8E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 1800, , TD, 15.1N,  121.8E,   30, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 0000, , TD, 15.5N,  120.9E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 0600, , TD, 15.9N,  120.2E,   25, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 1200, , TD, 16.3N,  119.4E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 1800, , TD, 16.8N,  118.6E,   30, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 0000, , TS, 17.2N,  117.9E,   35, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 0600, , TS, 17.6N,  117.3E,   35, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 1200, , TS, 18.1N,  116.6E,   40, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 1800, , TS, 18.6N,  116.2E,   45,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 0000, , TS, 19.0N,  115.7E,   45,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 0600, , TS, 19.6N,  115.0E,   50,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 1200, , TS, 20.1N,  114.0E,   55,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 1800, , TS, 20.7N,  113.1E,   55,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 0000, , TS, 21.3N,  112.3E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 0600, , TS, 22.0N,  111.0E,   50,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 1200, , TS, 22.4N,  109.7E,   40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 1800, , TD, 22.7N,  108.5E,   30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840710, 0000, , DB, 23.2N,  107.3E,   25, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WPXX1984,             BREAKER,     XX,
19840705, 0600, , DB, 16.5N,  152.8E,   20, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 1200, , DB, 16.7N,  152.0E,   20, 1008, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840705, 1800, , DB, 16.8N,  151.2E,   20, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 0000, , DB, 16.9N,  150.3E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 0600, , DB, 17.1N,  149.5E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 1200, , DB, 17.3N,  148.6E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840706, 1800, , TD, 17.6N,  147.7E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 0000, , TD, 18.0N,  146.9E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 0600, , TD, 18.6N,  146.6E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 1200, , TS, 19.0N,  146.4E,   35,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840707, 1800, , TS, 19.5N,  146.2E,   40,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 0000, , TS, 19.9N,  146.0E,   45,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 0600, , TS, 20.4N,  145.8E,   50,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 1200, , TS, 20.8N,  145.6E,   55,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840708, 1800, , TS, 21.3N,  145.3E,   55,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 0000, , TS, 21.7N,  145.0E,   60,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 0600, , HU, 21.8N,  144.9E,   65,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 1200, , HU, 21.8N,  144.7E,   75,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840709, 1800, , HU, 21.9N,  144.6E,   85,  963, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840710, 0000, , HU, 21.9N,  144.5E,   95,  955, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840710, 0600, , HU, 22.0N,  144.5E,   85,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840710, 1200, , HU, 22.2N,  144.6E,   75,  971, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840710, 1800, , HU, 22.5N,  145.0E,   75,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840711, 0000, , HU, 23.1N,  145.4E,   70,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840711, 0600, , HU, 23.8N,  146.1E,   65,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840711, 1200, , TS, 24.6N,  146.8E,   60,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840711, 1800, , HU, 25.1N,  147.4E,   70,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840712, 0000, , HU, 25.7N,  148.1E,   70,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840712, 0600, , HU, 26.4N,  149.0E,   75,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840712, 1200, , HU, 27.0N,  149.9E,   80,  969, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840712, 1800, , HU, 27.6N,  150.5E,   90,  961, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840713, 0000, , HU, 28.3N,  151.2E,   85,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840713, 0600, , HU, 29.0N,  151.8E,   85,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840713, 1200, , HU, 29.5N,  152.3E,   75,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840713, 1800, , HU, 30.0N,  152.6E,   65,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840714, 0000, , EX, 30.4N,  152.8E,   55,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840714, 0600, , EX, 31.0N,  152.9E,   50,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WPXX1984,             BREAKER,     XX,
19840721, 1800, , DB, 21.0N,  162.2E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840722, 0000, , DB, 21.0N,  161.3E,   30, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840722, 0600, , DB, 21.0N,  160.9E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840722, 1200, , DB, 20.9N,  160.4E,   25, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840722, 1800, , DB, 20.7N,  159.8E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840723, 0000, , DB, 20.4N,  159.1E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840723, 0600, , DB, 20.5N,  158.6E,   25, 1005, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840723, 1200, , TD, 21.0N,  158.2E,   25, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840723, 1800, , TD, 21.3N,  157.8E,   25, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840724, 0000, , TD, 21.6N,  157.3E,   30, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840724, 0600, , TD, 21.7N,  156.4E,   35,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840724, 1200, , TS, 21.3N,  155.4E,   40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840724, 1800, , TS, 21.0N,  154.7E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 0000, , TS, 20.6N,  153.9E,   45,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 0600, , TS, 20.0N,  152.9E,   50,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 1200, , TS, 19.5N,  152.2E,   50,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 1800, , TS, 19.3N,  151.8E,   60,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 0000, , HU, 19.3N,  151.4E,   70,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 0600, , HU, 19.5N,  150.8E,   85,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 1200, , HU, 19.8N,  150.4E,   95,  958, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 1800, , HU, 20.0N,  150.2E,  100,  954, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 0000, , HU, 20.3N,  150.2E,   95,  957, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 0600, , HU, 20.5N,  150.5E,   85,  963, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 1200, , HU, 20.7N,  150.7E,   80,  967, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 1800, , HU, 20.8N,  151.1E,   85,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 0000, , HU, 21.0N,  151.5E,   90,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 0600, , HU, 21.0N,  152.0E,  120,  939, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 1200, , HU, 21.1N,  152.6E,  140,  915, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 1800, , HU, 21.8N,  153.2E,  140,  912, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 0000, , HU, 22.8N,  153.8E,  135,  916, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 0600, , HU, 24.0N,  154.3E,  125,  927, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 1200, , HU, 25.2N,  154.6E,  115,  935, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 1800, , HU, 26.7N,  154.9E,  105,  941, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 0000, , HU, 28.1N,  155.1E,  100,  943, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 0600, , HU, 29.8N,  155.6E,   90,  950, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 1200, , HU, 31.3N,  156.0E,   80,  959, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 1800, , HU, 32.9N,  156.9E,   70,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 0000, , TS, 34.4N,  157.9E,   60,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 0600, , TS, 35.6N,  159.6E,   55,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 1200, , TS, 36.7N,  161.4E,   50,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 1800, , TS, 37.8N,  163.9E,   45,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840801, 0000, , TS, 39.1N,  166.6E,   45,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840801, 0600, , TS, 40.1N,  170.2E,   45,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840801, 1200, , EX, 41.1N,  174.4E,   50,  977, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840801, 1800, , EX, 42.8N,  177.2E,   50,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
WPXX1984,             BREAKER,     XX,
19840724, 1200, , DB, 29.5N,  134.7E,   30, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 1800, , TD, 29.2N,  134.8E,   30, 1000, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 0000, , TD, 28.5N,  134.9E,   30,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 0600, , TS, 28.0N,  135.1E,   35,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 1200, , TS, 27.0N,  135.6E,   40,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840725, 1800, , TS, 26.2N,  136.4E,   45,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 0000, , TS, 25.9N,  137.5E,   50,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 0600, , TS, 25.6N,  138.7E,   50,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 1200, , TS, 25.7N,  140.0E,   50,  985, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840726, 1800, , TS, 26.4N,  140.6E,   55,  981, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 0000, , TS, 27.0N,  140.7E,   55,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 0600, , HU, 27.7N,  140.4E,   65,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 1200, , HU, 28.3N,  139.6E,   70,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840727, 1800, , HU, 28.7N,  138.7E,   70,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 0000, , HU, 29.0N,  137.8E,   65,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 0600, , HU, 29.3N,  136.7E,   75,  969, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 1200, , HU, 29.6N,  135.5E,   80,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840728, 1800, , HU, 29.8N,  134.2E,   75,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 0000, , HU, 29.8N,  132.8E,   80,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 0600, , HU, 29.8N,  131.8E,  100,  945, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 1200, , HU, 29.8N,  130.8E,  100,  947, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840729, 1800, , HU, 30.2N,  129.6E,  100,  947, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 0000, , HU, 30.5N,  128.3E,   90,  953, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 0600, , HU, 31.1N,  126.8E,   85,  957, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 1200, , HU, 31.3N,  125.1E,   75,  965, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840730, 1800, , HU, 31.6N,  123.8E,   70,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 0000, , HU, 31.8N,  122.6E,   65,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 0600, , TS, 32.2N,  121.6E,   60,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840731, 1200, , TS, 32.4N,  121.1E,   50,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
