20000203, 0000, , DB, 11.0S,  110.4E,   30, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000203, 0600, , TS, 11.2S,  109.6E,   35, 1004, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000203, 1200, , TS, 11.5S,  108.7E,   40, 1001, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000203, 1800, , TS, 11.8S,  107.9E,   45,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000204, 0000, , TS, 12.1S,  107.1E,   50,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000204, 0600, , TS, 12.5S,  106.1E,   45,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000204, 1200, , TS, 13.2S,  105.4E,   45,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000204, 1800, , TS, 13.8S,  105.0E,   50,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000205, 0000, , TS, 14.0S,  104.2E,   60,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000205, 0600, , TS, 14.4S,  103.5E,   55,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000205, 1200, , TS, 14.8S,  102.8E,   60,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000205, 1800, , HU, 15.4S,  102.3E,   65,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000206, 0000, , HU, 15.9S,  101.6E,   70,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000206, 0600, , HU, 16.5S,  100.7E,   75,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000206, 1200, , HU, 17.0S,   99.8E,   65,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000206, 1800, , TS, 17.4S,   99.0E,   60,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000207, 0000, , TS, 17.6S,   98.1E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000207, 0600, , TS, 17.7S,   97.1E,   55,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000207, 1200, , TS, 17.6S,   96.0E,   50,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000207, 1800, , TS, 17.5S,   94.6E,   50,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000208, 0000, , TS, 17.9S,   93.1E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000208, 0600, , TS, 17.5S,   91.6E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000208, 1200, , TS, 17.2S,   90.3E,   45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000208, 1800, , TS, 17.0S,   89.0E,   45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000209, 0000, , TS, 17.5S,   87.6E,   45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000209, 0600, , TS, 17.8S,   86.0E,   45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000209, 1200, , TS, 18.3S,   84.3E,   40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000209, 1800, , TS, 18.3S,   82.4E,   40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000210, 0000, , TS, 18.2S,   80.7E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000210, 0600, , TS, 18.1S,   79.2E,   40,  998, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000210, 1200, , TS, 17.9S,   77.9E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000210, 1800, , TS, 17.8S,   76.6E,   40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000211, 0000, , TS, 17.6S,   75.3E,   45,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000211, 0600, , TS, 17.5S,   73.6E,   40,  997, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000211, 1200, , TS, 17.5S,   72.0E,   40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000211, 1800, , TS, 17.4S,   70.4E,   45,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000212, 0000, , TS, 16.9S,   69.2E,   45,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000212, 0600, , TS, 16.5S,   68.3E,   45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000212, 1200, , TS, 16.3S,   67.2E,   45,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000212, 1800, , TS, 16.1S,   66.0E,   50,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000213, 0000, , TS, 15.8S,   64.7E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000213, 0600, , TS, 15.8S,   63.5E,   60,  984, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000213, 1200, , HU, 16.0S,   62.6E,   65,  980, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000213, 1800, , HU, 16.3S,   61.6E,   75,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000214, 0000, , HU, 17.0S,   60.9E,   90,  960, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000214, 0600, , HU, 17.5S,   59.9E,   80,  968, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000214, 1200, , HU, 17.9S,   58.9E,   75,  972, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000214, 1800, , HU, 18.2S,   58.0E,   70,  975, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000215, 0000, , HU, 18.5S,   57.2E,   70,  976, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000215, 0600, , HU, 18.8S,   56.4E,   65,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000215, 1200, , HU, 19.1S,   55.6E,   65,  979, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000215, 1800, , TS, 19.5S,   54.9E,   60,  982, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000216, 0000, , HU, 20.0S,   54.1E,   65,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000216, 0600, , HU, 20.3S,   53.1E,   70,  974, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000216, 1200, , HU, 20.4S,   52.2E,   70,  973, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000216, 1800, , HU, 20.3S,   51.6E,   75,  970, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000217, 0000, , HU, 20.1S,   50.9E,   85,  964, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000217, 0600, , HU, 20.0S,   50.3E,  100,  952, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000217, 1200, , HU, 19.9S,   49.5E,  115,  940, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000217, 1800, , HU, 19.6S,   48.5E,   90,  966, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
20000218, 0000, , HU, 19.2S,   47.5E,   65,  978, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
