19840927, 1200, , DB, 22.3N,  141.3E,   25, 1006, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840927, 1800, , TD, 23.2N,  141.1E,   30, 1003, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840928, 0000, , TS, 23.8N,  140.9E,   35,  999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840928, 0600, , TS, 24.2N,  140.8E,   40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840928, 1200, , TS, 24.6N,  140.7E,   45,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840928, 1800, , TS, 25.0N,  140.7E,   45,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840929, 0000, , TS, 25.5N,  140.6E,   40,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840929, 0600, , TS, 26.0N,  140.7E,   40,  992, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840929, 1200, , TS, 26.5N,  140.8E,   40,  993, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840929, 1800, , TS, 27.0N,  141.0E,   40,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840930, 0000, , TS, 27.6N,  141.6E,   40,  996, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840930, 0600, , TS, 28.5N,  142.8E,   40,  995, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840930, 1200, , TS, 29.6N,  144.5E,   45,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19840930, 1800, , TS, 31.1N,  147.0E,   50,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841001, 0000, , TS, 32.5N,  149.8E,   55,  987, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841001, 0600, , EX, 33.9N,  152.8E,   55,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19841001, 1200, , EX, 35.1N,  156.0E,   50,  989, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
